,CustomerID,Age,Gender,ContractType_In_days,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn
2147,3233,71.0,Male,30,70.50287713869993,2397.097822715797,No,No,34,Yes,Mailed check,Yes
2148,1150,33.0,Female,30,34.18498219192421,1640.8791452123623,No,No,48,Yes,Electronic check,Yes
2150,3249,75.0,Male,730,38.62671823128939,540.7740552380515,No,Fiber optic,14,Yes,Credit card,Yes
2152,1665,50.0,Male,365,32.23648287660243,902.621520544868,Yes,No,28,Yes,Credit card,No
2153,1605,54.0,Male,30,54.18653719366941,1571.4095786164128,No,No,29,No,Electronic check,No
2154,989,21.0,Female,365,50.57374740146237,2326.392380467269,Yes,No,46,No,Credit card,No
2155,3307,58.0,Female,30,37.82932616365524,2194.100917492004,No,DSL,58,No,Electronic check,No
2156,4913,38.0,Male,730,28.11945908203243,1687.1675449219458,Yes,No,60,No,Electronic check,Yes
2157,417,46.0,Male,730,41.09527192527534,1726.0014208615644,No,DSL,42,No,Bank transfer,Yes
2158,2852,24.0,Female,30,48.29279290829039,2752.689195772552,Yes,No,57,Yes,Credit card,Yes
2159,371,39.0,Male,730,60.62748005595866,3637.6488033575192,Yes,DSL,60,Yes,Mailed check,No
2160,2184,38.0,Female,30,81.64589351662961,2367.730911982259,No,No,29,No,Credit card,No
2161,3552,57.0,Male,365,73.79147001977388,885.4976402372865,Yes,Fiber optic,12,Yes,Mailed check,No
2162,3250,43.0,Female,365,60.33098879929115,2835.556473566684,Yes,Fiber optic,47,No,Credit card,Yes
2163,4081,61.0,Female,30,29.06244367202149,1685.6217329772464,Yes,Fiber optic,58,Yes,Credit card,No
2164,1868,47.0,Male,730,115.81135288993192,1505.547587569115,No,Fiber optic,13,Yes,Mailed check,Yes
2165,124,76.0,Female,365,114.90970889284264,5056.027191285076,Yes,DSL,44,No,Mailed check,No
2167,3463,75.0,Male,730,34.98549205852944,34.98549205852944,No,Fiber optic,1,No,Mailed check,Yes
2168,3176,30.0,Male,730,104.79505747274158,209.59011494548315,Yes,DSL,2,Yes,Mailed check,Yes
2169,1764,26.0,Male,730,37.33579302113827,1418.7601348032545,No,DSL,38,Yes,Mailed check,Yes
2170,3283,45.0,Female,30,25.75918287498486,180.31428012489403,Yes,DSL,7,Yes,Mailed check,Yes
2171,561,58.0,Female,30,64.2858309579419,4500.008167055933,Yes,No,70,No,Bank transfer,No
2172,4101,42.0,Female,365,97.23196933737526,5347.75831355564,No,DSL,55,Yes,Mailed check,Yes
2173,742,87.0,Female,365,79.26780659137455,4597.532782299724,Yes,DSL,58,No,Bank transfer,No
2174,4110,39.0,Male,365,51.291827065521936,1949.0894284898336,No,DSL,38,No,Credit card,Yes
2175,285,71.0,Female,730,21.76165071411073,87.04660285644292,No,Fiber optic,4,Yes,Mailed check,Yes
2176,2934,51.0,Female,730,66.85613761334125,2406.820954080285,Yes,Fiber optic,36,No,Credit card,Yes
2177,2982,55.0,Female,365,104.5242103840832,4285.492625747412,Yes,No,41,No,Credit card,No
2178,1461,57.0,Female,730,105.0930827433241,4308.8163924762885,Yes,DSL,41,No,Mailed check,Yes
2179,2048,89.0,Male,730,81.04755113536788,486.2853068122073,No,DSL,6,Yes,Credit card,Yes
2180,3751,65.0,Male,365,36.33814564645505,545.0721846968257,Yes,No,15,No,Mailed check,No
2181,3390,75.0,Female,365,108.4238745084656,4011.683356813227,Yes,No,37,No,Mailed check,Yes
2182,2636,56.0,Female,730,26.310522485867843,1736.4944840672777,Yes,No,66,No,Credit card,No
2183,4832,34.0,Male,365,102.69788274840307,4005.2174271877207,Yes,DSL,39,No,Bank transfer,No
2184,4835,62.0,Male,365,97.0548980693568,2523.4273498032767,Yes,Fiber optic,26,Yes,Credit card,No
2185,2186,63.0,Male,365,29.601101211365137,1539.257262990987,Yes,DSL,52,Yes,Credit card,No
2186,3369,74.0,Female,365,109.66859895058708,3509.395166418786,Yes,No,32,Yes,Mailed check,No
2187,3770,76.0,Male,730,117.28577294847416,1407.42927538169,No,Fiber optic,12,Yes,Electronic check,Yes
2188,583,66.0,Male,30,66.77762649860347,2671.1050599441387,No,No,40,No,Credit card,No
2189,4741,75.0,Female,365,37.61411338741766,1090.809288235112,No,Fiber optic,29,Yes,Bank transfer,Yes
2190,2368,89.0,Male,730,56.10905789952928,3759.3068792684617,No,DSL,67,No,Mailed check,Yes
2191,3236,18.0,Female,730,53.48752761329502,3583.6643500907667,No,Fiber optic,67,Yes,Bank transfer,No
2192,912,57.0,Male,365,68.95913570556003,2413.569749694601,Yes,No,35,No,Bank transfer,Yes
2193,3445,50.0,Female,365,86.58565440578772,432.9282720289386,No,No,5,No,Mailed check,Yes
2194,1611,87.0,Female,30,82.47999220727482,2474.3997662182446,No,No,30,No,Electronic check,Yes
2195,77,82.0,Female,30,98.76011464616444,6320.647337354524,No,No,64,No,Credit card,Yes
2196,716,42.0,Female,30,88.85995206754953,1777.199041350991,No,DSL,20,Yes,Electronic check,No
2197,2690,57.0,Female,730,90.85933076220029,5996.715830305219,No,Fiber optic,66,Yes,Credit card,Yes
2198,4605,29.0,Female,30,92.18197372105442,6360.556186752755,No,Fiber optic,69,No,Electronic check,Yes
2199,609,49.0,Female,30,51.33278321513156,1231.9867971631577,No,DSL,24,No,Credit card,No
2200,2204,48.0,Male,30,53.67165972800951,3327.6429031365897,Yes,Fiber optic,62,No,Electronic check,Yes
2201,4255,84.0,Female,365,39.57098143360679,1424.5553316098444,No,DSL,36,Yes,Bank transfer,Yes
2202,3023,85.0,Female,30,97.01222076697675,388.0488830679071,Yes,Fiber optic,4,Yes,Credit card,Yes
2203,4691,33.0,Male,365,89.25639915143327,1874.3843821800988,Yes,No,21,No,Bank transfer,Yes
2204,2272,53.0,Male,730,107.98199767054524,1835.693960399269,No,DSL,17,Yes,Bank transfer,No
2205,2561,85.0,Female,30,86.89530774573036,3475.8123098292144,Yes,DSL,40,No,Bank transfer,Yes
2206,1288,86.0,Male,365,34.41600603883696,172.0800301941848,Yes,No,5,Yes,Bank transfer,No
2207,2993,82.0,Male,365,28.449010424482893,1223.3074482527643,Yes,DSL,43,Yes,Mailed check,No
2208,1829,77.0,Female,730,74.5994135422975,1491.98827084595,Yes,No,20,Yes,Mailed check,Yes
2209,3841,24.0,Male,30,73.26777265912499,293.07109063649995,No,Fiber optic,4,No,Mailed check,Yes
2210,3669,39.0,Male,730,41.56631598174139,1579.5200073061728,Yes,Fiber optic,38,No,Electronic check,No
2211,3913,65.0,Male,30,52.52382321067103,1260.5717570561048,No,Fiber optic,24,Yes,Mailed check,No
2213,3765,84.0,Male,365,107.68730434938226,6030.489043565407,Yes,DSL,56,Yes,Bank transfer,Yes
2214,3237,49.0,Female,365,73.37014971765517,2861.4358389885515,No,DSL,39,Yes,Credit card,Yes
2215,3823,19.0,Male,365,51.48777259177498,2162.486448854549,No,No,42,No,Electronic check,Yes
2216,2206,77.0,Female,30,117.7847087328057,4946.957766777839,Yes,DSL,42,No,Credit card,Yes
2217,1977,69.0,Female,365,27.46794328167096,137.3397164083548,Yes,DSL,5,Yes,Mailed check,Yes
2218,434,41.0,Female,730,77.21377471653534,4710.040257708656,Yes,No,61,No,Credit card,No
2219,659,73.0,Female,30,21.31221255616335,191.8099130054701,Yes,DSL,9,No,Electronic check,No
2220,4266,29.0,Female,730,79.61313881282618,5572.919716897833,Yes,DSL,70,No,Mailed check,Yes
2221,4522,54.0,Male,30,94.45671952103164,944.5671952103164,Yes,DSL,10,No,Credit card,Yes
2222,2482,42.0,Female,365,108.99601216153182,2397.9122675537,No,DSL,22,No,Bank transfer,No
2223,3834,78.0,Female,730,43.26781768220852,865.3563536441703,Yes,Fiber optic,20,No,Mailed check,No
2225,4681,78.0,Female,730,36.97950049356793,332.8155044421114,No,Fiber optic,9,Yes,Mailed check,No
2226,271,47.0,Male,365,101.6125573653954,6198.365999289119,Yes,No,61,No,Electronic check,No
2227,1767,32.0,Female,365,108.20505169659656,2921.5363958081075,No,Fiber optic,27,No,Mailed check,Yes
2228,147,54.0,Male,730,105.46738702503018,1687.4781924004828,Yes,Fiber optic,16,Yes,Bank transfer,Yes
2229,4306,19.0,Male,730,36.10842469171115,108.32527407513344,No,No,3,No,Bank transfer,Yes
2230,1983,79.0,Male,30,32.36918320673792,873.9679465819239,No,No,27,Yes,Mailed check,Yes
2231,3447,71.0,Male,730,47.17787742083013,2925.028400091468,No,No,62,Yes,Mailed check,Yes
2232,154,79.0,Male,730,76.78905483054052,4837.710454324053,No,No,63,Yes,Bank transfer,No
2233,3608,85.0,Female,730,86.36489895040386,2590.946968512116,Yes,DSL,30,No,Electronic check,Yes
2234,3420,84.0,Male,30,75.8108441216524,2880.812076622791,No,Fiber optic,38,No,Mailed check,No
2235,2393,77.0,Male,30,21.52165296909772,1054.5609954857882,No,DSL,49,Yes,Mailed check,No
2236,779,54.0,Female,30,54.61285400715879,3659.061218479639,No,DSL,67,Yes,Credit card,Yes
2237,4328,82.0,Female,30,72.32442393090568,2748.328109374416,No,No,38,Yes,Credit card,No
2238,3537,71.0,Female,730,39.10524864594867,156.42099458379468,No,Fiber optic,4,Yes,Credit card,No
2239,3289,41.0,Male,730,98.08146310852956,1176.9775573023549,Yes,No,12,No,Bank transfer,No
2240,1192,49.0,Female,365,75.05041407702178,1576.0586956174575,No,No,21,No,Electronic check,Yes
2241,3762,62.0,Female,730,32.430463681491844,1459.3708656671329,Yes,DSL,45,No,Electronic check,Yes
2242,1634,25.0,Female,365,57.81539679503604,2312.615871801441,No,DSL,40,Yes,Bank transfer,No
2243,2213,75.0,Female,30,32.142212233126244,964.2663669937872,No,No,30,Yes,Bank transfer,Yes
2244,4411,20.0,Male,730,99.66583738498376,1893.6509103146911,Yes,DSL,19,Yes,Mailed check,Yes
2245,4864,52.0,Male,365,112.06160842256456,2017.1089516061616,No,DSL,18,No,Credit card,No
2246,3322,55.0,Female,30,112.50866324861406,4725.363856441791,No,Fiber optic,42,No,Electronic check,No
2247,2995,26.0,Female,365,79.55042152861027,397.7521076430514,No,Fiber optic,5,Yes,Bank transfer,Yes
2248,4460,77.0,Male,30,89.92389944355561,989.1628938791116,Yes,No,11,Yes,Electronic check,Yes
2249,4433,21.0,Male,730,108.59023776825636,4886.560699571537,No,No,45,Yes,Mailed check,Yes
2250,4334,55.0,Male,365,56.27368681208765,3826.61070322196,No,DSL,68,No,Credit card,Yes
2251,3428,29.0,Male,365,60.51464383580896,3993.966493163392,Yes,DSL,66,Yes,Electronic check,Yes
2252,4622,71.0,Female,30,103.71755836394875,4667.290126377695,Yes,Fiber optic,45,Yes,Bank transfer,No
2253,287,84.0,Female,365,48.47919890667142,2133.0847518935425,No,Fiber optic,44,No,Credit card,No
2254,1604,19.0,Female,730,79.70620209428874,239.1186062828662,No,DSL,3,Yes,Bank transfer,Yes
2255,2817,53.0,Female,365,20.36042398882872,1323.4275592738666,Yes,Fiber optic,65,Yes,Credit card,No
2256,3196,36.0,Male,30,89.22338746454207,1070.680649574505,No,Fiber optic,12,No,Electronic check,No
2257,2745,28.0,Female,30,97.91372567976,3133.23922175232,No,No,32,No,Mailed check,No
2258,350,36.0,Male,30,55.57607149943026,1278.2496444868962,Yes,DSL,23,No,Mailed check,Yes
2259,4243,31.0,Male,30,49.238011271526375,2461.9005635763187,Yes,DSL,50,Yes,Bank transfer,Yes
2260,2434,22.0,Female,365,43.877500831956,2632.65004991736,No,No,60,No,Mailed check,Yes
2262,409,60.0,Female,30,62.81756874621504,565.3581187159353,No,No,9,Yes,Credit card,No
2263,1431,34.0,Male,30,81.68498512759223,4165.934241507203,No,DSL,51,Yes,Bank transfer,Yes
2264,1276,28.0,Male,730,51.2183216821511,3329.1909093398217,No,Fiber optic,65,No,Credit card,No
2265,4407,62.0,Female,30,85.28730929701598,1876.3208045343515,No,Fiber optic,22,Yes,Bank transfer,No
2266,325,80.0,Female,365,63.06735714824551,2081.222785892102,Yes,No,33,Yes,Mailed check,No
2267,3878,48.0,Female,30,41.14130157759041,1316.5216504828932,Yes,No,32,No,Electronic check,Yes
2268,2299,88.0,Male,730,40.296941416418335,1249.2051839089684,Yes,No,31,Yes,Electronic check,Yes
2270,4674,75.0,Female,365,42.4616916458202,2717.5482653324925,Yes,Fiber optic,64,No,Bank transfer,Yes
2271,2726,56.0,Male,30,85.15859022678052,596.1101315874637,No,Fiber optic,7,No,Mailed check,Yes
2272,1442,38.0,Male,730,87.91554027396302,967.0709430135933,No,DSL,11,Yes,Bank transfer,Yes
2273,488,44.0,Male,365,65.37417590943016,1438.2318700074636,No,Fiber optic,22,Yes,Credit card,Yes
2274,4348,78.0,Male,30,62.042895614045136,682.4718517544965,No,Fiber optic,11,No,Electronic check,No
2275,1960,27.0,Female,30,45.12591634671271,3158.8141442698893,Yes,Fiber optic,70,Yes,Mailed check,Yes
2276,2274,41.0,Female,30,22.44313093076881,22.44313093076881,Yes,DSL,1,No,Electronic check,Yes
2277,3189,65.0,Female,730,51.617805087620845,2890.597084906767,Yes,Fiber optic,56,No,Mailed check,No
2278,1305,30.0,Female,365,62.231387785603225,435.6197144992226,Yes,Fiber optic,7,Yes,Electronic check,No
2279,1613,86.0,Male,730,58.37153495003267,1284.1737689007186,No,No,22,No,Electronic check,Yes
2280,167,36.0,Male,365,32.71192918570485,1570.1726009138326,No,Fiber optic,48,No,Electronic check,No
2281,1122,20.0,Male,730,80.81011868520918,4767.797002427342,No,DSL,59,Yes,Electronic check,Yes
2282,3153,77.0,Female,30,84.49822620531418,2112.455655132854,No,No,25,No,Bank transfer,Yes
2283,112,68.0,Female,30,24.53313020479941,1177.5902498303717,Yes,Fiber optic,48,Yes,Mailed check,No
2284,3526,18.0,Female,365,104.6228323115411,6381.992771004007,No,DSL,61,No,Electronic check,No
2285,1543,56.0,Female,30,53.03276893665543,3659.2610566292246,Yes,Fiber optic,69,Yes,Bank transfer,No
2286,3489,36.0,Male,730,74.74200518730561,4110.810285301808,Yes,DSL,55,Yes,Bank transfer,Yes
2287,615,71.0,Female,365,71.98353671551348,4462.979276361836,No,No,62,No,Mailed check,Yes
2288,3173,79.0,Male,365,60.10693106567825,1562.7802077076346,Yes,No,26,No,Bank transfer,Yes
2289,595,86.0,Male,365,55.28060092659058,3814.36146393475,Yes,DSL,69,Yes,Credit card,Yes
2290,2234,64.0,Female,730,69.74113794914263,557.929103593141,Yes,Fiber optic,8,No,Mailed check,Yes
2291,4533,44.0,Male,730,79.16894737431089,3720.940526592612,No,No,47,Yes,Mailed check,Yes
2292,3579,82.0,Female,365,85.4976323062026,4873.365041453549,No,Fiber optic,57,No,Credit card,No
2293,320,49.0,Male,730,104.8736992593174,5872.927158521774,Yes,No,56,Yes,Electronic check,No
2294,2755,48.0,Male,365,53.3317815165242,266.658907582621,Yes,Fiber optic,5,No,Bank transfer,Yes
2295,1883,40.0,Female,365,21.272728168992053,1063.6364084496026,No,Fiber optic,50,No,Credit card,No
2296,1936,25.0,Male,365,65.51853780343833,4193.186419420053,Yes,DSL,64,No,Electronic check,Yes
2297,4435,23.0,Male,30,88.78521850421538,4971.972236236061,No,DSL,56,Yes,Bank transfer,Yes
2298,3140,42.0,Male,730,106.78279137313694,1601.7418705970542,Yes,No,15,Yes,Bank transfer,Yes
2299,2574,69.0,Male,730,66.94267516589585,2878.5350321335213,No,DSL,43,No,Credit card,Yes
2300,2146,25.0,Male,30,88.94795937285974,1867.907146830055,Yes,No,21,No,Mailed check,No
2301,4262,43.0,Male,365,115.52866138494954,6469.605037557174,No,Fiber optic,56,Yes,Mailed check,Yes
2302,4071,32.0,Male,730,106.3306166977948,4465.885901307382,Yes,DSL,42,Yes,Bank transfer,Yes
2303,4208,45.0,Male,730,110.12547971029316,330.3764391308795,No,Fiber optic,3,Yes,Mailed check,No
2304,3046,62.0,Male,365,78.99606464760886,1026.948840418915,No,DSL,13,Yes,Credit card,No
2305,4045,19.0,Female,30,32.036476178022966,320.3647617802296,Yes,DSL,10,No,Electronic check,No
2306,3278,32.0,Male,30,56.63481847086653,2945.01056048506,No,Fiber optic,52,Yes,Credit card,No
2307,795,80.0,Male,730,66.10533305271882,1454.317327159814,Yes,Fiber optic,22,Yes,Bank transfer,No
2308,1795,88.0,Female,365,102.91514031551532,1440.8119644172143,No,DSL,14,Yes,Credit card,Yes
2310,1954,19.0,Female,730,64.00331530040054,1088.0563601068093,Yes,No,17,No,Bank transfer,No
2311,1730,44.0,Male,730,37.49465137579878,2399.657688051122,No,DSL,64,No,Mailed check,No
2312,1947,37.0,Male,30,63.07419748812953,3090.6356769183467,Yes,Fiber optic,49,No,Mailed check,No
2313,4697,29.0,Female,365,85.85064471923961,171.70128943847922,No,DSL,2,No,Credit card,Yes
2315,3774,77.0,Female,30,83.37881989072919,2251.228137049688,No,Fiber optic,27,Yes,Credit card,Yes
2316,883,19.0,Male,30,41.801649853193865,1003.2395964766528,No,Fiber optic,24,No,Mailed check,Yes
2317,2130,67.0,Female,30,88.6236028115818,354.4944112463272,Yes,No,4,Yes,Credit card,No
2318,378,86.0,Female,30,43.74766950056241,874.9533900112482,Yes,DSL,20,No,Electronic check,Yes
2319,1974,57.0,Male,365,33.85067778251592,1557.131177995732,No,No,46,Yes,Credit card,Yes
2321,1522,80.0,Female,730,30.427775783154623,456.4166367473193,No,DSL,15,Yes,Electronic check,Yes
2322,4253,41.0,Male,30,75.9508633437328,3189.936260436778,No,DSL,42,No,Electronic check,Yes
2323,4237,55.0,Male,365,65.96159958719498,2638.4639834877994,Yes,No,40,No,Electronic check,Yes
2324,4599,18.0,Female,730,81.08222071639265,3729.782152954062,No,No,46,No,Mailed check,Yes
2325,2164,53.0,Female,30,20.336237832293666,325.3798053166986,Yes,DSL,16,No,Electronic check,No
2326,3963,37.0,Male,730,85.9519954669955,859.519954669955,Yes,DSL,10,Yes,Credit card,No
2327,447,34.0,Male,730,50.66739716880761,2330.70026976515,Yes,No,46,No,Electronic check,Yes
2328,4123,48.0,Male,30,39.4001814415213,2600.411975140405,No,DSL,66,No,Credit card,No
2329,1178,21.0,Male,30,116.60120961276054,5713.459271025266,Yes,No,49,Yes,Credit card,Yes
2330,386,40.0,Male,30,38.92735001678754,895.3290503861135,No,DSL,23,No,Electronic check,No
2331,4818,28.0,Female,30,92.22780990363496,1844.5561980726989,No,Fiber optic,20,No,Bank transfer,Yes
2332,76,62.0,Male,30,65.91299077754364,4482.083372872968,Yes,DSL,68,No,Credit card,Yes
2333,3142,62.0,Female,730,53.41838423754696,1068.3676847509391,No,No,20,No,Credit card,No
2334,4779,68.0,Female,30,119.71136340127391,5027.877262853505,Yes,No,42,No,Mailed check,No
2335,4609,88.0,Female,30,72.22136796277246,4766.610285542983,Yes,No,66,No,Mailed check,No
2336,3706,56.0,Male,30,41.32348654455309,2024.850840683101,Yes,No,49,No,Mailed check,Yes
2337,2942,82.0,Male,30,39.16033575185323,2780.38383838158,No,No,71,Yes,Bank transfer,No
2338,2400,44.0,Male,730,111.74069260927484,2346.554544794772,Yes,Fiber optic,21,No,Electronic check,No
2340,1200,73.0,Female,730,45.93658211674949,1561.8437919694825,Yes,DSL,34,No,Credit card,No
2341,4386,65.0,Male,30,34.55096456453211,138.20385825812843,No,No,4,No,Electronic check,No
2342,1670,85.0,Male,730,26.87706019711478,1585.746551629772,No,No,59,No,Bank transfer,No
2343,308,77.0,Female,730,40.82977230846917,1265.7229415625443,Yes,No,31,No,Electronic check,No
2344,1199,33.0,Female,365,53.085180487264495,2017.2368585160507,Yes,No,38,Yes,Credit card,No
2345,1448,62.0,Male,730,25.68390610798196,744.8332771314768,Yes,DSL,29,No,Bank transfer,No
2346,1959,51.0,Male,730,22.44143148222221,1346.4858889333327,No,Fiber optic,60,No,Credit card,Yes
2347,743,21.0,Female,30,55.84022386938166,3127.052536685373,Yes,Fiber optic,56,Yes,Credit card,Yes
2348,3150,64.0,Female,365,21.017500258926752,105.08750129463375,No,DSL,5,Yes,Bank transfer,Yes
2349,4149,76.0,Male,365,22.62387887823291,1561.047642598071,Yes,Fiber optic,69,No,Mailed check,No
2350,108,44.0,Female,30,27.484282147140508,1676.541210975571,No,Fiber optic,61,Yes,Electronic check,No
2351,217,36.0,Female,730,55.131554525317554,3473.287935095006,No,DSL,63,No,Electronic check,No
2352,2960,71.0,Male,730,58.606793345172576,3750.834774091045,No,DSL,64,No,Bank transfer,No
2353,3294,53.0,Male,30,81.58188997898702,4650.16772880226,Yes,Fiber optic,57,Yes,Credit card,No
2354,1001,24.0,Female,30,33.032411356012105,2246.203972208823,Yes,DSL,68,Yes,Credit card,Yes
2355,1635,18.0,Female,30,82.63655419762578,330.54621679050314,Yes,DSL,4,No,Electronic check,No
2356,904,85.0,Male,30,118.6098513480199,830.2689594361393,No,Fiber optic,7,No,Bank transfer,No
2357,1400,78.0,Male,730,31.37617217108766,1223.6707146724189,No,DSL,39,No,Bank transfer,No
2358,1332,44.0,Female,730,109.00072746940576,3161.0210966127675,Yes,No,29,No,Bank transfer,Yes
2359,2813,25.0,Female,730,45.246929752127954,1855.124119837246,Yes,Fiber optic,41,No,Electronic check,Yes
2360,4308,77.0,Female,730,20.272874451301576,1074.4623459189836,No,DSL,53,No,Mailed check,Yes
2361,849,24.0,Male,730,97.85818487206431,6360.782016684181,No,No,65,Yes,Bank transfer,No
2362,4057,79.0,Female,365,48.07754072602432,2163.4893326710944,Yes,DSL,45,No,Credit card,No
2363,3511,39.0,Female,365,35.65506749278557,106.9652024783567,No,No,3,No,Electronic check,No
2364,1527,78.0,Female,30,87.71449373291631,1842.0043683912425,No,No,21,No,Credit card,No
2365,4212,73.0,Male,730,97.8579454135216,4110.033707367908,Yes,DSL,42,Yes,Bank transfer,Yes
2366,992,46.0,Female,730,108.22695165695012,6168.936244446158,Yes,No,57,Yes,Credit card,No
2367,2552,38.0,Female,30,24.354657784337533,73.0639733530126,Yes,No,3,Yes,Credit card,Yes
2368,2427,42.0,Female,365,79.33436571884718,4284.055748817747,Yes,DSL,54,Yes,Electronic check,No
2369,2463,28.0,Female,30,39.40945392896052,1339.9214335846575,Yes,Fiber optic,34,Yes,Bank transfer,No
2370,3872,65.0,Male,730,72.87410115397793,1165.985618463647,Yes,Fiber optic,16,No,Credit card,No
2371,3124,45.0,Female,365,80.39282843853098,1607.8565687706196,No,Fiber optic,20,No,Credit card,Yes
2372,65,32.0,Male,365,28.845574068553653,1471.1242774962363,No,No,51,Yes,Mailed check,Yes
2373,1506,70.0,Female,30,96.00472059609774,1056.0519265570751,Yes,No,11,Yes,Mailed check,Yes
2374,545,71.0,Female,30,26.11029564866036,1566.6177389196214,No,DSL,60,Yes,Electronic check,Yes
2375,4738,63.0,Female,365,109.01426434798876,2289.299551307764,No,Fiber optic,21,No,Credit card,Yes
2376,4162,72.0,Female,730,35.8852076159656,2368.4237026537294,Yes,DSL,66,Yes,Mailed check,Yes
2377,114,69.0,Male,30,95.64838490999163,3252.045086939716,Yes,DSL,34,No,Electronic check,Yes
2378,2742,35.0,Female,730,48.51954262844204,1455.586278853261,Yes,No,30,No,Bank transfer,Yes
2379,2334,22.0,Female,30,74.3790189929872,892.5482279158464,No,DSL,12,Yes,Credit card,No
2380,2191,37.0,Female,30,58.06461466974574,1045.163064055423,Yes,DSL,18,Yes,Bank transfer,Yes
2381,2752,65.0,Female,30,103.36972169940262,1653.915547190442,Yes,No,16,Yes,Bank transfer,Yes
2382,4872,35.0,Male,30,24.01350504349427,696.3916462613338,No,No,29,Yes,Mailed check,Yes
2383,4825,42.0,Male,730,83.64450278487571,4684.09215595304,No,No,56,No,Mailed check,Yes
2385,4990,18.0,Female,365,99.63018964232812,5778.550999255031,Yes,Fiber optic,58,Yes,Mailed check,No
2386,686,73.0,Female,365,48.6087778204969,1215.2194455124225,No,Fiber optic,25,No,Mailed check,No
2387,361,75.0,Female,30,74.77157081792359,4261.979536621645,Yes,DSL,57,No,Bank transfer,Yes
2389,3467,58.0,Male,730,53.67927887258131,429.43423098065045,Yes,Fiber optic,8,No,Mailed check,Yes
2390,2575,39.0,Male,365,89.09178219410327,890.9178219410328,Yes,Fiber optic,10,No,Electronic check,No
2391,3135,34.0,Male,730,80.05462390010362,5603.823673007253,Yes,Fiber optic,70,No,Credit card,Yes
2392,2599,78.0,Male,30,79.72126941859932,956.6552330231918,No,No,12,No,Mailed check,No
2393,493,55.0,Female,30,107.09206608498988,1713.473057359838,Yes,No,16,No,Electronic check,Yes
2394,3594,77.0,Female,730,40.00486331536323,280.0340432075426,Yes,DSL,7,No,Electronic check,Yes
2395,3156,48.0,Male,730,92.03202132860334,4785.665109087374,No,No,52,Yes,Bank transfer,No
2396,2397,24.0,Male,730,94.46807264245304,5857.020503832089,Yes,Fiber optic,62,No,Mailed check,Yes
2397,3785,25.0,Male,365,104.57626461178046,3032.711673741633,Yes,No,29,Yes,Electronic check,Yes
2398,933,74.0,Female,30,95.04943844950964,3516.829222631857,Yes,Fiber optic,37,No,Bank transfer,No
2399,2268,77.0,Male,365,59.45527783936453,1545.837223823478,Yes,DSL,26,Yes,Electronic check,Yes
2400,2975,29.0,Male,365,25.2029846949845,579.6686479846435,No,No,23,No,Electronic check,No
2401,754,23.0,Female,730,87.13298173865903,1568.3936712958623,No,No,18,No,Bank transfer,No
2402,2837,65.0,Female,730,54.879058853202096,219.5162354128084,No,DSL,4,Yes,Electronic check,No
2403,1207,20.0,Female,30,58.556288011032,3747.602432706048,Yes,No,64,Yes,Electronic check,Yes
2404,868,22.0,Male,30,114.16948315016596,1826.7117304026551,No,DSL,16,Yes,Electronic check,No
2405,542,32.0,Male,30,74.71151083286355,448.2690649971813,Yes,No,6,Yes,Bank transfer,No
2406,4767,60.0,Male,30,75.01396748253168,2400.446959441014,Yes,DSL,32,No,Electronic check,No
2407,4790,81.0,Female,365,105.4877716807582,5485.364127399425,No,No,52,Yes,Electronic check,No
2408,4207,80.0,Female,730,95.2257926473826,6380.128107374634,Yes,Fiber optic,67,Yes,Bank transfer,Yes
2409,3667,23.0,Female,365,52.46688778934585,2151.14239936318,Yes,DSL,41,Yes,Bank transfer,No
2410,3783,42.0,Male,365,91.17215917272377,5196.813072845254,Yes,No,57,Yes,Bank transfer,No
2412,3799,75.0,Male,365,61.43481084316266,1658.7398927653917,Yes,Fiber optic,27,Yes,Electronic check,Yes
2413,669,38.0,Female,730,76.90731955900738,2076.497628093199,No,No,27,Yes,Electronic check,Yes
2414,4344,23.0,Female,30,66.5002013026693,332.5010065133465,Yes,DSL,5,No,Credit card,Yes
2415,4663,83.0,Male,30,32.61099813368064,2152.325876822922,Yes,DSL,66,No,Electronic check,Yes
2416,2792,70.0,Male,30,97.10074386098854,4952.137936910416,No,DSL,51,No,Credit card,Yes
2417,2877,58.0,Male,365,75.67894769188466,3556.910541518579,No,DSL,47,Yes,Bank transfer,Yes
2418,4878,48.0,Male,30,26.140301929535607,235.2627173658205,Yes,Fiber optic,9,No,Credit card,No
2419,4492,65.0,Male,365,86.29958963989007,604.0971274792305,Yes,Fiber optic,7,Yes,Credit card,No
2420,857,44.0,Female,30,82.77570772615965,4221.561094034142,Yes,No,51,No,Mailed check,Yes
2421,4742,70.0,Female,730,101.74314092138697,2340.0922411919,No,No,23,No,Mailed check,Yes
2422,2697,62.0,Female,365,100.59448887141532,6136.2638211563335,Yes,No,61,Yes,Credit card,Yes
2423,4633,27.0,Male,365,28.73404141139444,1407.9680291583272,No,Fiber optic,49,Yes,Bank transfer,No
2424,688,65.0,Female,730,26.569042934064672,611.0879874834875,No,Fiber optic,23,Yes,Bank transfer,No
2425,3000,32.0,Male,730,80.2896339446407,80.2896339446407,Yes,No,1,No,Credit card,Yes
2426,3562,57.0,Female,30,63.81006887910489,574.290619911944,No,Fiber optic,9,No,Bank transfer,No
